CourierID,CusomerID,Weight(kgs),Source,Destination,Description,Price,Date,Status,slat,slong,dlat,dlong
8175,170,89,Chandigarh,Chennai,Oversized Items,2500,02-08-2018,1,30.7333,76.7794,13.0827,80.2707
8176,58,74,Salem,Coimbatore,Oversized Items,2500,25-09-2019,0,11.6643,78.146,11.0168,76.9558
8177,227,8,Kanyakumari,Delhi,Personal Belongings,50,29-05-2014,0,8.0883,77.5385,28.7041,77.1025
8178,865,74,Coonoor,Mumbai,Oversized Items,2500,01-10-2022,1,11.353,76.7952,19.076,72.8777
8179,307,58,Bhubaneshwar,Sivakasi,Fragile Items,1500,08-08-2016,1,20.2961,85.8245,9.4524,77.8003
8180,526,10,Chandigarh,Kochi,Personal Belongings,50,05-02-2006,0,30.7333,76.7794,9.9312,76.2673
8181,430,78,Jodhpur,Ooty,Oversized Items,2500,29-12-2016,1,26.2389,73.0243,11.4064,76.6932
8182,955,10,Vijayawada,Palakad,Personal Belongings,50,25-03-2014,0,16.5062,80.648,10.7867,76.6548
8183,766,35,Coimbatore,Telangana,Valuables,100,21-03-2006,1,11.0168,76.9558,18.1124,79.0193
8184,90,66,Delhi,Vijayawada,Fragile Items,1500,04-02-2010,0,28.7041,77.1025,16.5062,80.648
8185,614,46,Mumbai,Trivandrum,Valuables,100,03-11-2016,0,19.076,72.8777,8.5241,76.9366
8186,724,37,Sivakasi,Nagapattinam,Valuables,100,29-10-2017,0,9.4524,77.8003,10.7662,79.8422
8187,835,27,Kochi,Erankulam,Parcels,50,01-03-2005,0,9.9312,76.2673,9.97,76.28
8188,293,34,Ooty,Thanjavur,Valuables,100,11-05-2022,1,11.4064,76.6932,10.7864,79.1378
8189,600,18,Palakad,Tuticorin,Hazardous materials,50,17-06-2010,1,10.7867,76.6548,8.7642,78.1348
8190,292,9,Telangana,Visakhapatnam,Personal Belongings,50,25-03-2007,1,18.1124,79.0193,17.6868,83.2185
8191,931,26,Bangalore,Bhopal,Parcels,50,20-12-2011,0,12.9716,77.5946,23.2599,77.4126
8192,926,57,Gujarat,Patna,Fragile Items,1500,01-12-2018,0,22.2587,71.1924,25.5941,85.1376
8193,806,43,Pune,Madurai,Valuables,100,04-06-2007,0,18.5204,73.8567,9.9252,78.1198
8194,696,22,Ahmedabad,Trichy,Parcels,50,11-05-2010,0,23.0225,72.5714,10.7905,78.7047
8195,652,30,Surat,Hydreabad,Parcels,50,19-08-2015,0,21.1702,72.8311,17.385,78.4867
8196,974,54,Dindigul,Delhi,Fragile Items,1500,04-10-2018,1,10.3689,77.9803,28.7041,77.1025
8197,913,32,Kolkata,Mumbai,Valuables,100,23-10-2011,0,22.5726,88.3639,19.076,72.8777
8198,608,78,Kanpur,Sivakasi,Oversized Items,2500,29-04-2006,0,26.4499,80.3319,9.4524,77.8003
8199,546,48,Visakhapatnam,Kochi,Valuables,100,05-01-2016,1,17.6868,83.2185,9.9312,76.2673
8200,349,33,Bhopal,Jodhpur,Valuables,100,08-10-2011,1,23.2599,77.4126,26.2389,73.0243
8201,645,33,Chennai,Bangalore,Valuables,100,24-07-2016,0,13.0827,80.2707,12.9716,77.5946
8202,34,99,Coimbatore,Telangana,Oversized Items,2500,28-03-2018,0,11.0168,76.9558,18.1124,79.0193
8203,190,72,Delhi,Palakad,Oversized Items,2500,06-09-2018,0,28.7041,77.1025,10.7867,76.6548
8204,449,48,Mumbai,Ooty,Valuables,100,30-11-2006,0,19.076,72.8777,11.4064,76.6932
8205,695,5,Sivakasi,Bhopal,Perishable goods,50,21-01-2021,1,9.4524,77.8003,23.2599,77.4126
8206,892,35,Kochi,Patna,Valuables,100,29-08-2013,1,9.9312,76.2673,25.5941,85.1376
8207,256,9,Ooty,Madurai,Personal Belongings,50,07-07-2016,0,11.4064,76.6932,9.9252,78.1198
8208,486,54,Palakad,Trichy,Fragile Items,1500,05-10-2008,1,10.7867,76.6548,10.7905,78.7047
8209,643,18,Telangana,Hydreabad,Hazardous materials,50,14-09-2011,0,18.1124,79.0193,17.385,78.4867
8210,190,17,Bangalore,Guntur,Hazardous materials,50,25-10-2022,0,12.9716,77.5946,16.2915,80.4542
8211,966,12,Gujarat,Salem,Medicines or Medical Equipments,50,21-08-2014,0,22.2587,71.1924,11.6643,78.146
8212,139,2,Pune,Chennai,Perishable goods,50,20-01-2008,0,18.5204,73.8567,13.0827,80.2707
8213,386,75,Ahmedabad,Coonoor,Oversized Items,2500,11-08-2020,1,23.0225,72.5714,11.353,76.7952
8214,948,6,Surat,Bhubaneshwar,Personal Belongings,50,18-01-2017,1,21.1702,72.8311,20.2961,85.8245
8215,217,42,Dindigul,Chandigarh,Valuables,100,29-10-2008,0,10.3689,77.9803,30.7333,76.7794
8216,759,65,Kolkata,Jodhpur,Fragile Items,1500,19-08-2018,0,22.5726,88.3639,26.2389,73.0243
8217,430,18,Kanpur,Vijayawada,Hazardous materials,50,18-07-2017,0,26.4499,80.3319,16.5062,80.648
8218,886,80,Visakhapatnam,Telangana,Oversized Items,2500,19-09-2018,1,17.6868,83.2185,18.1124,79.0193
8219,793,34,Bhopal,Bangalore,Valuables,100,25-05-2018,1,23.2599,77.4126,12.9716,77.5946
8220,521,48,Patna,Gujarat,Valuables,100,29-12-2017,1,25.5941,85.1376,22.2587,71.1924
8221,700,8,Madurai,Pune,Personal Belongings,50,10-05-2016,1,9.9252,78.1198,18.5204,73.8567
8222,900,80,Trichy,Ahmedabad,Oversized Items,2500,30-11-2018,0,10.7905,78.7047,23.0225,72.5714
8223,952,59,Hydreabad,Surat,Fragile Items,1500,30-11-2015,0,17.385,78.4867,21.1702,72.8311
8224,336,98,Guntur,Kanyakumari,Oversized Items,2500,15-04-2014,0,16.2915,80.4542,8.0883,77.5385
8225,509,64,Salem,Coonoor,Fragile Items,1500,10-07-2007,1,11.6643,78.146,11.353,76.7952
8226,723,16,Kanyakumari,Gujarat,Hazardous materials,50,27-01-2012,1,8.0883,77.5385,22.2587,71.1924
8227,878,88,Coonoor,Pune,Oversized Items,2500,12-06-2014,0,11.353,76.7952,18.5204,73.8567
8228,366,70,Bhubaneshwar,Ahmedabad,Fragile Items,1500,10-07-2019,0,20.2961,85.8245,23.0225,72.5714
8229,182,46,Chandigarh,Surat,Valuables,100,29-04-2011,1,30.7333,76.7794,21.1702,72.8311
8230,9,24,Jodhpur,Chandigarh,Parcels,50,10-03-2007,0,26.2389,73.0243,30.7333,76.7794
8231,900,88,Vijayawada,Coimbatore,Oversized Items,2500,18-03-2020,0,16.5062,80.648,11.0168,76.9558
8232,949,37,Trivandrum,Delhi,Valuables,100,27-12-2006,0,8.5241,76.9366,28.7041,77.1025
8233,106,61,Nagapattinam,Mumbai,Fragile Items,1500,20-07-2007,0,10.7662,79.8422,19.076,72.8777
8234,330,1,Erankulam,Sivakasi,Perishable goods,50,09-07-2013,0,9.97,76.28,9.4524,77.8003
8235,927,13,Thanjavur,Chennai,Medicines or Medical Equipments,50,11-12-2018,1,10.7864,79.1378,13.0827,80.2707
8236,627,92,Tuticorin,Ahmedabad,Oversized Items,2500,05-03-2019,0,8.7642,78.1348,23.0225,72.5714
8237,352,14,Palakad,Surat,Medicines or Medical Equipments,50,30-04-2009,0,10.7867,76.6548,21.1702,72.8311
8238,271,76,Telangana,Kanyakumari,Oversized Items,2500,25-11-2017,1,18.1124,79.0193,8.0883,77.5385
8239,411,37,Bangalore,Chennai,Valuables,100,04-08-2018,1,12.9716,77.5946,13.0827,80.2707
8240,45,94,Gujarat,Tuticorin,Oversized Items,2500,31-10-2005,1,22.2587,71.1924,8.7642,78.1348
8241,148,72,Pune,Palakad,Oversized Items,2500,18-01-2009,1,18.5204,73.8567,10.7867,76.6548
8242,158,74,Ahmedabad,Kolkata,Oversized Items,2500,03-12-2010,0,23.0225,72.5714,22.5726,88.3639
8243,874,38,Surat,Kanpur,Valuables,100,01-11-2011,0,21.1702,72.8311,26.4499,80.3319
8244,785,70,Kanyakumari,Visakhapatnam,Fragile Items,1500,20-11-2009,0,8.0883,77.5385,17.6868,83.2185
8245,784,44,Coonoor,Bhopal,Valuables,100,03-07-2010,1,11.353,76.7952,23.2599,77.4126
8246,355,11,Bhubaneshwar,Chennai,Medicines or Medical Equipments,50,04-10-2019,1,20.2961,85.8245,13.0827,80.2707
8247,37,37,Chandigarh,Vijayawada,Valuables,100,30-07-2017,1,30.7333,76.7794,16.5062,80.648
8248,1000,24,Coimbatore,Trivandrum,Parcels,50,03-06-2006,0,11.0168,76.9558,8.5241,76.9366
8249,246,30,Delhi,Nagapattinam,Parcels,50,04-07-2007,1,28.7041,77.1025,10.7662,79.8422
8250,476,32,Mumbai,Erankulam,Valuables,100,01-10-2012,0,19.076,72.8777,9.97,76.28
8251,956,38,Sivakasi,Thanjavur,Valuables,100,25-05-2019,0,9.4524,77.8003,10.7864,79.1378
8252,672,5,Kochi,Tuticorin,Perishable goods,50,26-09-2016,1,9.9312,76.2673,8.7642,78.1348
8253,650,90,Ooty,Palakad,Oversized Items,2500,02-07-2015,0,11.4064,76.6932,10.7867,76.6548
8254,928,67,Palakad,Telangana,Fragile Items,1500,26-01-2022,1,10.7867,76.6548,18.1124,79.0193
8255,422,76,Telangana,Vijayawada,Oversized Items,2500,07-11-2005,0,18.1124,79.0193,16.5062,80.648
8256,822,61,Bangalore,Coimbatore,Fragile Items,1500,23-08-2016,1,12.9716,77.5946,11.0168,76.9558
8257,638,16,Gujarat,Delhi,Hazardous materials,50,20-10-2007,1,22.2587,71.1924,28.7041,77.1025
8258,448,84,Pune,Mumbai,Oversized Items,2500,05-06-2015,0,18.5204,73.8567,19.076,72.8777
8259,113,35,Trichy,Sivakasi,Valuables,100,08-09-2012,1,10.7905,78.7047,9.4524,77.8003
8260,908,64,Surat,Kochi,Fragile Items,1500,29-10-2020,0,21.1702,72.8311,9.9312,76.2673
8261,593,64,Dindigul,Ooty,Fragile Items,1500,25-06-2005,0,10.3689,77.9803,11.4064,76.6932
8262,541,77,Kolkata,Palakad,Oversized Items,2500,01-03-2019,0,22.5726,88.3639,10.7867,76.6548
8263,431,52,Kanpur,Palakad,Fragile Items,1500,17-04-2012,0,26.4499,80.3319,10.7867,76.6548
8264,371,55,Visakhapatnam,Telangana,Fragile Items,1500,21-10-2008,0,17.6868,83.2185,18.1124,79.0193
8265,999,75,Bhopal,Bangalore,Oversized Items,2500,07-05-2009,0,23.2599,77.4126,12.9716,77.5946
8266,607,94,Patna,Gujarat,Oversized Items,2500,02-03-2022,0,25.5941,85.1376,22.2587,71.1924
8267,714,15,Madurai,Pune,Medicines or Medical Equipments,50,11-06-2016,0,9.9252,78.1198,18.5204,73.8567
8268,370,45,Trichy,Ahmedabad,Valuables,100,04-01-2020,1,10.7905,78.7047,23.0225,72.5714
8269,780,42,Hydreabad,Surat,Valuables,100,18-06-2011,0,17.385,78.4867,21.1702,72.8311
8270,916,56,Chennai,Dindigul,Fragile Items,1500,22-11-2007,0,13.0827,80.2707,10.3689,77.9803
8271,944,20,Jodhpur,Kolkata,Hazardous materials,50,29-03-2005,1,26.2389,73.0243,22.5726,88.3639
8272,268,59,Kanyakumari,Kanpur,Fragile Items,1500,27-06-2017,0,8.0883,77.5385,26.4499,80.3319
8273,358,85,Coonoor,Visakhapatnam,Oversized Items,2500,02-03-2009,0,11.353,76.7952,17.6868,83.2185
8274,629,78,Bhubaneshwar,Bhopal,Oversized Items,2500,07-06-2019,1,20.2961,85.8245,23.2599,77.4126
8275,252,39,Chandigarh,Chennai,Valuables,100,29-06-2011,0,30.7333,76.7794,13.0827,80.2707
8276,16,65,Salem,Coimbatore,Fragile Items,1500,27-11-2014,1,11.6643,78.146,11.0168,76.9558
8277,695,56,Kanyakumari,Delhi,Fragile Items,1500,04-03-2005,0,8.0883,77.5385,28.7041,77.1025
8278,656,52,Coonoor,Mumbai,Fragile Items,1500,01-02-2007,0,11.353,76.7952,19.076,72.8777
8279,671,35,Bhubaneshwar,Sivakasi,Valuables,100,04-11-2009,1,20.2961,85.8245,9.4524,77.8003
8280,765,93,Chandigarh,Kochi,Oversized Items,2500,06-03-2021,1,30.7333,76.7794,9.9312,76.2673
8281,582,43,Jodhpur,Ooty,Valuables,100,29-11-2022,0,26.2389,73.0243,11.4064,76.6932
8282,349,29,Vijayawada,Palakad,Parcels,50,04-02-2005,1,16.5062,80.648,10.7867,76.6548
8283,234,74,Coimbatore,Telangana,Oversized Items,2500,25-06-2022,1,11.0168,76.9558,18.1124,79.0193
8284,101,66,Delhi,Vijayawada,Fragile Items,1500,06-12-2010,1,28.7041,77.1025,16.5062,80.648
8285,882,27,Mumbai,Trivandrum,Parcels,50,17-06-2014,0,19.076,72.8777,8.5241,76.9366
8286,142,98,Sivakasi,Nagapattinam,Oversized Items,2500,29-11-2008,1,9.4524,77.8003,10.7662,79.8422
8287,509,3,Kochi,Erankulam,Perishable goods,50,19-04-2018,0,9.9312,76.2673,9.97,76.28
8288,868,70,Ooty,Thanjavur,Fragile Items,1500,13-08-2014,1,11.4064,76.6932,10.7864,79.1378
8289,63,27,Palakad,Tuticorin,Parcels,50,29-07-2005,0,10.7867,76.6548,8.7642,78.1348
8290,968,4,Telangana,Visakhapatnam,Perishable goods,50,11-05-2006,0,18.1124,79.0193,17.6868,83.2185
8291,142,9,Bangalore,Bhopal,Personal Belongings,50,25-12-2017,0,12.9716,77.5946,23.2599,77.4126
8292,303,67,Gujarat,Patna,Fragile Items,1500,29-10-2010,0,22.2587,71.1924,25.5941,85.1376
8293,829,34,Pune,Madurai,Valuables,100,20-09-2006,1,18.5204,73.8567,9.9252,78.1198
8294,96,58,Ahmedabad,Trichy,Fragile Items,1500,05-09-2019,1,23.0225,72.5714,10.7905,78.7047
8295,813,80,Surat,Hydreabad,Oversized Items,2500,31-12-2013,1,21.1702,72.8311,17.385,78.4867
8296,906,61,Dindigul,Delhi,Fragile Items,1500,10-08-2008,0,10.3689,77.9803,28.7041,77.1025
8297,544,67,Kolkata,Mumbai,Fragile Items,1500,29-04-2018,1,22.5726,88.3639,19.076,72.8777
8298,871,48,Kanpur,Sivakasi,Valuables,100,12-12-2020,1,26.4499,80.3319,9.4524,77.8003
8299,161,87,Visakhapatnam,Kochi,Oversized Items,2500,29-09-2010,0,17.6868,83.2185,9.9312,76.2673
8300,712,23,Bhopal,Jodhpur,Parcels,50,13-04-2008,1,23.2599,77.4126,26.2389,73.0243
8301,555,17,Chennai,Bangalore,Hazardous materials,50,15-03-2019,0,13.0827,80.2707,12.9716,77.5946
8302,318,36,Coimbatore,Telangana,Valuables,100,28-02-2014,1,11.0168,76.9558,18.1124,79.0193
8303,118,43,Delhi,Palakad,Valuables,100,23-10-2016,1,28.7041,77.1025,10.7867,76.6548
8304,582,41,Mumbai,Ooty,Valuables,100,01-04-2020,1,19.076,72.8777,11.4064,76.6932
8305,385,32,Sivakasi,Bhopal,Valuables,100,12-04-2008,1,9.4524,77.8003,23.2599,77.4126
8306,13,100,Kochi,Patna,Oversized Items,2500,23-08-2011,0,9.9312,76.2673,25.5941,85.1376
8307,938,54,Ooty,Madurai,Fragile Items,1500,15-05-2014,1,11.4064,76.6932,9.9252,78.1198
8308,190,3,Palakad,Trichy,Perishable goods,50,29-02-2012,0,10.7867,76.6548,10.7905,78.7047
8309,631,34,Telangana,Hydreabad,Valuables,100,08-06-2006,0,18.1124,79.0193,17.385,78.4867
8310,734,64,Bangalore,Guntur,Fragile Items,1500,16-02-2017,0,12.9716,77.5946,16.2915,80.4542
8311,81,99,Gujarat,Salem,Oversized Items,2500,29-01-2014,0,22.2587,71.1924,11.6643,78.146
8312,379,14,Pune,Chennai,Medicines or Medical Equipments,50,11-09-2010,0,18.5204,73.8567,13.0827,80.2707
8313,259,2,Ahmedabad,Coonoor,Perishable goods,50,18-10-2017,0,23.0225,72.5714,11.353,76.7952
8314,211,67,Surat,Bhubaneshwar,Fragile Items,1500,27-05-2018,1,21.1702,72.8311,20.2961,85.8245
8315,487,58,Dindigul,Chandigarh,Fragile Items,1500,29-01-2010,0,10.3689,77.9803,30.7333,76.7794
8316,84,21,Kolkata,Jodhpur,Parcels,50,02-11-2018,0,22.5726,88.3639,26.2389,73.0243
8317,172,79,Kanpur,Vijayawada,Oversized Items,2500,03-08-2012,0,26.4499,80.3319,16.5062,80.648
8318,356,41,Visakhapatnam,Telangana,Valuables,100,10-07-2016,1,17.6868,83.2185,18.1124,79.0193
8319,708,23,Bhopal,Bangalore,Parcels,50,03-07-2005,0,23.2599,77.4126,12.9716,77.5946
8320,460,18,Patna,Gujarat,Hazardous materials,50,06-12-2017,0,25.5941,85.1376,22.2587,71.1924
8321,780,77,Madurai,Pune,Oversized Items,2500,01-02-2019,0,9.9252,78.1198,18.5204,73.8567
8322,576,97,Trichy,Ahmedabad,Oversized Items,2500,01-05-2017,1,10.7905,78.7047,23.0225,72.5714
8323,144,83,Hydreabad,Surat,Oversized Items,2500,13-01-2016,0,17.385,78.4867,21.1702,72.8311
8324,581,31,Guntur,Kanyakumari,Valuables,100,29-05-2018,1,16.2915,80.4542,8.0883,77.5385
8325,866,67,Salem,Coonoor,Fragile Items,1500,02-02-2011,0,11.6643,78.146,11.353,76.7952
8326,587,97,Kanyakumari,Gujarat,Oversized Items,2500,24-02-2020,1,8.0883,77.5385,22.2587,71.1924
8327,819,81,Coonoor,Pune,Oversized Items,2500,27-02-2006,1,11.353,76.7952,18.5204,73.8567
8328,379,97,Bhubaneshwar,Ahmedabad,Oversized Items,2500,25-10-2011,0,20.2961,85.8245,23.0225,72.5714
8329,393,15,Chandigarh,Surat,Medicines or Medical Equipments,50,10-04-2015,1,30.7333,76.7794,21.1702,72.8311
8330,354,93,Jodhpur,Chandigarh,Oversized Items,2500,25-12-2019,0,26.2389,73.0243,30.7333,76.7794
8331,795,59,Vijayawada,Coimbatore,Fragile Items,1500,28-07-2014,1,16.5062,80.648,11.0168,76.9558
8332,364,65,Trivandrum,Delhi,Fragile Items,1500,01-11-2007,1,8.5241,76.9366,28.7041,77.1025
8333,447,40,Nagapattinam,Mumbai,Valuables,100,15-05-2014,1,10.7662,79.8422,19.076,72.8777
8334,996,16,Erankulam,Sivakasi,Hazardous materials,50,24-11-2009,0,9.97,76.28,9.4524,77.8003
8335,477,72,Thanjavur,Chennai,Oversized Items,2500,26-10-2020,0,10.7864,79.1378,13.0827,80.2707
8336,164,76,Tuticorin,Ahmedabad,Oversized Items,2500,26-08-2020,1,8.7642,78.1348,23.0225,72.5714
8337,95,8,Palakad,Surat,Personal Belongings,50,03-02-2008,0,10.7867,76.6548,21.1702,72.8311
8338,505,81,Telangana,Kanyakumari,Oversized Items,2500,29-02-2016,0,18.1124,79.0193,8.0883,77.5385
8339,806,76,Bangalore,Chennai,Oversized Items,2500,18-08-2009,0,12.9716,77.5946,13.0827,80.2707
8340,377,38,Gujarat,Tuticorin,Valuables,100,28-04-2016,1,22.2587,71.1924,8.7642,78.1348
8341,780,86,Pune,Palakad,Oversized Items,2500,01-05-2022,1,18.5204,73.8567,10.7867,76.6548
8342,208,31,Ahmedabad,Kolkata,Valuables,100,29-03-2008,0,23.0225,72.5714,22.5726,88.3639
8343,462,61,Surat,Kanpur,Fragile Items,1500,15-11-2010,1,21.1702,72.8311,26.4499,80.3319
8344,221,2,Kanyakumari,Visakhapatnam,Perishable goods,50,21-05-2015,1,8.0883,77.5385,17.6868,83.2185
8345,655,10,Coonoor,Bhopal,Personal Belongings,50,03-03-2014,0,11.353,76.7952,23.2599,77.4126
8346,872,83,Bhubaneshwar,Chennai,Oversized Items,2500,13-07-2018,0,20.2961,85.8245,13.0827,80.2707
8347,597,6,Chandigarh,Vijayawada,Personal Belongings,50,28-02-2016,1,30.7333,76.7794,16.5062,80.648
8348,327,4,Coimbatore,Trivandrum,Perishable goods,50,30-12-2019,0,11.0168,76.9558,8.5241,76.9366
8349,892,6,Delhi,Nagapattinam,Personal Belongings,50,01-02-2012,0,28.7041,77.1025,10.7662,79.8422
8350,859,47,Mumbai,Erankulam,Valuables,100,18-12-2011,1,19.076,72.8777,9.97,76.28
8351,78,71,Sivakasi,Thanjavur,Oversized Items,2500,29-07-2015,1,9.4524,77.8003,10.7864,79.1378
8352,777,27,Kochi,Tuticorin,Parcels,50,10-04-2012,0,9.9312,76.2673,8.7642,78.1348
8353,649,6,Ooty,Palakad,Personal Belongings,50,03-06-2012,0,11.4064,76.6932,10.7867,76.6548
8354,653,93,Palakad,Telangana,Oversized Items,2500,25-03-2005,0,10.7867,76.6548,18.1124,79.0193
8355,478,17,Telangana,Vijayawada,Hazardous materials,50,20-04-2012,1,18.1124,79.0193,16.5062,80.648
8356,182,58,Bangalore,Coimbatore,Fragile Items,1500,22-05-2013,0,12.9716,77.5946,11.0168,76.9558
8357,169,18,Gujarat,Delhi,Hazardous materials,50,01-05-2010,0,22.2587,71.1924,28.7041,77.1025
8358,219,74,Pune,Mumbai,Oversized Items,2500,12-01-2018,0,18.5204,73.8567,19.076,72.8777
8359,144,51,Trichy,Sivakasi,Fragile Items,1500,04-12-2018,0,10.7905,78.7047,9.4524,77.8003
8360,254,64,Surat,Kochi,Fragile Items,1500,14-03-2007,0,21.1702,72.8311,9.9312,76.2673
8361,49,82,Dindigul,Ooty,Oversized Items,2500,18-02-2006,1,10.3689,77.9803,11.4064,76.6932
8362,1000,36,Kolkata,Palakad,Valuables,100,09-07-2017,0,22.5726,88.3639,10.7867,76.6548
8363,191,93,Kanpur,Palakad,Oversized Items,2500,28-04-2019,0,26.4499,80.3319,10.7867,76.6548
8364,633,21,Visakhapatnam,Telangana,Parcels,50,15-05-2005,1,17.6868,83.2185,18.1124,79.0193
8365,712,26,Bhopal,Bangalore,Parcels,50,29-05-2006,0,23.2599,77.4126,12.9716,77.5946
8366,357,66,Patna,Gujarat,Fragile Items,1500,03-10-2007,0,25.5941,85.1376,22.2587,71.1924
8367,938,22,Madurai,Pune,Parcels,50,19-07-2013,1,9.9252,78.1198,18.5204,73.8567
8368,881,12,Trichy,Ahmedabad,Medicines or Medical Equipments,50,10-06-2009,1,10.7905,78.7047,23.0225,72.5714
8369,2,14,Hydreabad,Surat,Medicines or Medical Equipments,50,01-12-2014,1,17.385,78.4867,21.1702,72.8311
8370,222,52,Chennai,Dindigul,Fragile Items,1500,22-12-2008,0,13.0827,80.2707,10.3689,77.9803
8371,465,3,Jodhpur,Kolkata,Perishable goods,50,17-03-2007,1,26.2389,73.0243,22.5726,88.3639
8372,90,61,Kanyakumari,Kanpur,Fragile Items,1500,29-06-2011,1,8.0883,77.5385,26.4499,80.3319
8373,520,34,Coonoor,Visakhapatnam,Valuables,100,09-08-2010,1,11.353,76.7952,17.6868,83.2185
8374,582,47,Bhubaneshwar,Bhopal,Valuables,100,08-03-2007,1,20.2961,85.8245,23.2599,77.4126
8375,897,84,Chandigarh,Chennai,Oversized Items,2500,26-07-2012,0,30.7333,76.7794,13.0827,80.2707
8376,18,6,Salem,Coimbatore,Personal Belongings,50,25-05-2022,1,11.6643,78.146,11.0168,76.9558
8377,527,43,Kanyakumari,Delhi,Valuables,100,14-12-2007,1,8.0883,77.5385,28.7041,77.1025
8378,487,77,Coonoor,Mumbai,Oversized Items,2500,01-03-2019,0,11.353,76.7952,19.076,72.8777
8379,440,3,Bhubaneshwar,Sivakasi,Perishable goods,50,20-07-2010,1,20.2961,85.8245,9.4524,77.8003
8380,709,75,Chandigarh,Kochi,Oversized Items,2500,29-09-2021,0,30.7333,76.7794,9.9312,76.2673
8381,614,41,Jodhpur,Ooty,Valuables,100,13-05-2018,0,26.2389,73.0243,11.4064,76.6932
8382,558,98,Vijayawada,Palakad,Oversized Items,2500,10-11-2009,0,16.5062,80.648,10.7867,76.6548
8383,203,50,Coimbatore,Telangana,Valuables,100,11-09-2016,0,11.0168,76.9558,18.1124,79.0193
8384,189,31,Delhi,Vijayawada,Valuables,100,02-07-2012,1,28.7041,77.1025,16.5062,80.648
8385,162,25,Mumbai,Trivandrum,Parcels,50,15-02-2013,1,19.076,72.8777,8.5241,76.9366
8386,875,61,Sivakasi,Nagapattinam,Fragile Items,1500,29-03-2011,1,9.4524,77.8003,10.7662,79.8422
8387,571,12,Kochi,Erankulam,Medicines or Medical Equipments,50,25-08-2020,1,9.9312,76.2673,9.97,76.28
8388,628,78,Ooty,Thanjavur,Oversized Items,2500,14-12-2018,0,11.4064,76.6932,10.7864,79.1378
8389,537,54,Palakad,Tuticorin,Fragile Items,1500,09-08-2010,1,10.7867,76.6548,8.7642,78.1348
8390,827,16,Telangana,Visakhapatnam,Hazardous materials,50,06-10-2018,1,18.1124,79.0193,17.6868,83.2185
8391,715,97,Bangalore,Bhopal,Oversized Items,2500,07-07-2008,1,12.9716,77.5946,23.2599,77.4126
8392,906,48,Gujarat,Patna,Valuables,100,07-06-2016,0,22.2587,71.1924,25.5941,85.1376
8393,619,44,Pune,Madurai,Valuables,100,05-01-2022,0,18.5204,73.8567,9.9252,78.1198
8394,935,25,Ahmedabad,Trichy,Parcels,50,15-12-2013,1,23.0225,72.5714,10.7905,78.7047
8395,244,7,Surat,Hydreabad,Personal Belongings,50,12-10-2016,0,21.1702,72.8311,17.385,78.4867
8396,225,60,Dindigul,Delhi,Fragile Items,1500,01-05-2018,0,10.3689,77.9803,28.7041,77.1025
8397,8,46,Kolkata,Mumbai,Valuables,100,17-07-2009,0,22.5726,88.3639,19.076,72.8777
8398,841,1,Kanpur,Sivakasi,Perishable goods,50,17-06-2020,1,26.4499,80.3319,9.4524,77.8003
8399,505,93,Visakhapatnam,Kochi,Oversized Items,2500,29-03-2014,1,17.6868,83.2185,9.9312,76.2673
8400,444,34,Bhopal,Jodhpur,Valuables,100,15-09-2021,0,23.2599,77.4126,26.2389,73.0243
8401,352,58,Chennai,Bangalore,Fragile Items,1500,19-01-2020,0,13.0827,80.2707,12.9716,77.5946
8402,753,55,Coimbatore,Telangana,Fragile Items,1500,08-07-2010,1,11.0168,76.9558,18.1124,79.0193
8403,105,31,Delhi,Palakad,Valuables,100,19-11-2011,0,28.7041,77.1025,10.7867,76.6548
8404,178,17,Mumbai,Ooty,Hazardous materials,50,12-08-2010,0,19.076,72.8777,11.4064,76.6932
8405,255,51,Sivakasi,Bhopal,Fragile Items,1500,10-09-2006,1,9.4524,77.8003,23.2599,77.4126
8406,995,87,Kochi,Patna,Oversized Items,2500,14-02-2013,0,9.9312,76.2673,25.5941,85.1376
8407,794,71,Ooty,Madurai,Oversized Items,2500,27-05-2016,0,11.4064,76.6932,9.9252,78.1198
8408,180,90,Palakad,Trichy,Oversized Items,2500,03-12-2020,1,10.7867,76.6548,10.7905,78.7047
8409,128,97,Telangana,Hydreabad,Oversized Items,2500,04-08-2019,1,18.1124,79.0193,17.385,78.4867
8410,981,100,Bangalore,Guntur,Oversized Items,2500,29-03-2016,1,12.9716,77.5946,16.2915,80.4542
8411,538,32,Gujarat,Salem,Valuables,100,04-04-2020,0,22.2587,71.1924,11.6643,78.146
8412,152,35,Pune,Chennai,Valuables,100,09-04-2006,0,18.5204,73.8567,13.0827,80.2707
8413,593,52,Ahmedabad,Coonoor,Fragile Items,1500,29-11-2015,0,23.0225,72.5714,11.353,76.7952
